RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31
102001,0,United States,country,,263267.0,271267.0,276633.0,280000.0,280300.0,279633.0,279600.0,279300.0,278933.0,277300.0,275967.0,276633.0,281300.0,287967.0,294567.0,297900.0,298900.0,297000.0,294833.0,292133.0,290467.0,287933.0,284933.0,285233.0,289600.0,295633.0,299000.0,303967.0,309300.0,314300.0,315300.0,315300.0,313633.0,309967.0,304967.0,307967.0,314667.0,326333.0,333333.0,339333.0,341000.0,340667.0,339667.0,339633.0,338300.0,333600.0,330300.0,335267.0,346633.0,362967.0,376300.0,387967.0,393300.0,393300.0,391300.0,386633.0,381667.0,375667.0,371800.0,371800.0,374800.0,383107.0,391107.0,397741.0,399550.0,399217.0,398917.0,397333.0,394633.0,389967.0,386633.0,386667.0,391333.0,397833.0,406167.0,411500.0,414000.0,409000.0,404000.0,399967.0,399633.0,396267.0,392967.0,392967.0,396333.0,405997.0,414663.0,422997.0,423000.0,418000.0,412333.0,405967.0,402300.0,396283.0,392950.0,391617.0,394933.0
394913,1,"New York, NY",msa,NY,503000.0,513000.0,521300.0,526300.0,528300.0,526600.0,526267.0,527600.0,529000.0,527667.0,524667.0,524667.0,528000.0,537667.0,544333.0,549000.0,547667.0,544333.0,544333.0,545667.0,549000.0,549300.0,549300.0,549300.0,552333.0,555967.0,559300.0,561300.0,566333.0,574967.0,584967.0,592967.0,597967.0,599600.0,596600.0,594967.0,594667.0,597667.0,598667.0,595633.0,589267.0,579600.0,574633.0,574333.0,576333.0,576333.0,576667.0,584550.0,592550.0,603550.0,610667.0,617667.0,613330.0,606330.0,599663.0,606333.0,612999.0,619333.0,619333.0,624667.0,634967.0,647967.0,662633.0,672333.0,677667.0,674333.0,677667.0,684333.0,694000.0,696000.0,694000.0,694333.0,695667.0,702333.0,711000.0,718000.0,720454.0,712120.0,713786.0,716666.0,721666.0,716667.0,715000.0,719667.0,732667.0,742663.0,749663.0,749996.0,749667.0,742997.0,742330.0,738997.0,739000.0,731333.0,724667.0,723000.0,727667.0
753899,2,"Los Angeles, CA",msa,CA,721333.0,735000.0,743333.0,750000.0,749667.0,742967.0,736267.0,728267.0,724633.0,719667.0,711300.0,711600.0,716267.0,732633.0,742667.0,752933.0,756567.0,759233.0,758967.0,758667.0,762333.0,765667.0,767667.0,771298.0,779965.0,787965.0,794333.0,802333.0,816000.0,826000.0,829633.0,831300.0,838294.0,844661.0,849327.0,849296.0,849629.0,856296.0,864667.0,874667.0,874667.0,866333.0,856333.0,850000.0,850000.0,850000.0,856633.0,871633.0,888263.0,904963.0,916596.0,924967.0,920633.0,910333.0,901667.0,897667.0,894333.0,887667.0,882633.0,885967.0,892967.0,916000.0,941667.0,974333.0,991000.0,998333.0,999000.0,999000.0,999000.0,995633.0,992615.0,992948.0,996315.0,1016300.0,1042800.0,1074467.0,1089500.0,1080000.0,1065000.0,1050000.0,1033332.0,1013332.0,996640.0,1013308.0,1042975.0,1076000.0,1092333.0,1097667.0,1081333.0,1056667.0,1025000.0,1008000.0,999000.0,992000.0,984000.0,981000.0,987667.0
394463,3,"Chicago, IL",msa,IL,284600.0,294600.0,300600.0,302267.0,301967.0,297933.0,296117.0,292783.0,288483.0,283333.0,280000.0,284300.0,291267.0,301267.0,306300.0,309467.0,306465.0,302798.0,298998.0,295633.0,290967.0,284933.0,281633.0,284967.0,291633.0,297967.0,299600.0,301300.0,304633.0,307667.0,309300.0,306300.0,303267.0,298267.0,296567.0,299900.0,304933.0,309966.0,311666.0,313333.0,313000.0,307967.0,302933.0,299263.0,295930.0,289263.0,284933.0,287967.0,297667.0,309300.0,317967.0,323300.0,324967.0,322967.0,319967.0,314967.0,308600.0,302933.0,299300.0,302167.0,308833.0,319133.0,329300.0,336300.0,340750.0,341050.0,340717.0,336300.0,331333.0,324967.0,321633.0,323300.0,329967.0,339966.0,349933.0,356600.0,358233.0,354900.0,351600.0,346633.0,340349.0,330349.0,323683.0,323000.0,329633.0,339600.0,349600.0,354933.0,354967.0,351933.0,349933.0,347917.0,342950.0,334650.0,328333.0,328333.0,336633.0
394514,4,"Dallas, TX",msa,TX,322982.0,328482.0,331782.0,332800.0,329502.0,324202.0,321168.0,318966.0,317633.0,315999.0,313333.0,313667.0,316967.0,323633.0,328467.0,330133.0,328467.0,324966.0,321633.0,319933.0,319600.0,317967.0,314667.0,313633.0,315267.0,318600.0,321633.0,325633.0,330600.0,333233.0,334267.0,332633.0,331600.0,328600.0,328559.0,330293.0,335926.0,342633.0,350967.0,359667.0,367829.0,371159.0,373159.0,373330.0,376633.0,378300.0,381633.0,388000.0,394667.0,407333.0,419330.0,432663.0,438297.0,434967.0,428300.0,419000.0,410667.0,403667.0,398000.0,396667.0,400150.0,411813.0,426480.0,438330.0,441667.0,440250.0,435583.0,430583.0,426333.0,421515.0,416515.0,413849.0,416667.0,425000.0,433333.0,438333.0,438333.0,434667.0,431000.0,427667.0,424667.0,420000.0,415000.0,413333.0,415000.0,421633.0,429633.0,435967.0,437666.0,433000.0,428000.0,423000.0,419667.0,415000.0,408333.0,406666.0,409957.0
394692,5,"Houston, TX",msa,TX,294467.0,297933.0,299633.0,299933.0,299633.0,297800.0,296165.0,293132.0,291632.0,289933.0,288300.0,289965.0,292665.0,297632.0,299300.0,299933.0,298966.0,295633.0,292316.0,289316.0,287650.0,286000.0,283333.0,284333.0,287666.0,293166.0,297133.0,301132.0,303966.0,307299.0,309967.0,313275.0,314308.0,314308.0,313666.0,315999.0,317666.0,323000.0,327667.0,332667.0,334667.0,333333.0,333333.0,333233.0,333233.0,331233.0,328000.0,328000.0,333650.0,343650.0,356317.0,364167.0,367500.0,364500.0,358000.0,352997.0,349663.0,347122.0,343792.0,342425.0,344933.0,351567.0,358267.0,364633.0,367750.0,366083.0,363050.0,358300.0,354967.0,351663.0,349963.0,349963.0,352967.0,357997.0,363663.0,365663.0,367000.0,366333.0,364667.0,361000.0,357667.0,354333.0,351666.0,350000.0,353000.0,358000.0,364666.0,368000.0,368000.0,364000.0,358667.0,353667.0,350667.0,348000.0,344667.0,343000.0,344333.0
395209,6,"Washington, DC",msa,VA,405633.0,419967.0,433267.0,439933.0,439933.0,434933.0,428300.0,423300.0,420000.0,411633.0,404633.0,405633.0,415667.0,430967.0,441600.0,448233.0,448233.0,443233.0,442083.0,440450.0,441783.0,435967.0,430967.0,433000.0,443300.0,454967.0,461633.0,466667.0,471633.0,471600.0,467479.0,461049.0,456049.0,447137.0,438600.0,436967.0,443333.0,458333.0,468333.0,476633.0,474967.0,471633.0,470000.0,471667.0,469667.0,457967.0,449600.0,456267.0,476300.0,501333.0,521333.0,533083.0,533083.0,526717.0,523300.0,521633.0,518300.0,509800.0,503100.0,506433.0,523267.0,543298.0,559965.0,568298.0,571300.0,564667.0,560917.0,554583.0,551250.0,538333.0,530000.0,530000.0,541667.0,561667.0,578300.0,586633.0,582967.0,569667.0,563000.0,558000.0,556333.0,543000.0,533917.0,535583.0,553917.0,576000.0,592666.0,599300.0,593275.0,583275.0,574975.0,569967.0,562467.0,544133.0,527500.0,520000.0,529967.0
394974,7,"Philadelphia, PA",msa,PA,225500.0,234133.0,242467.0,249967.0,251667.0,251633.0,249933.0,249600.0,247300.0,242333.0,236000.0,234333.0,239000.0,248967.0,259600.0,266600.0,269933.0,268300.0,268267.0,268267.0,268233.0,263233.0,256600.0,256600.0,261600.0,269266.0,275800.0,284133.0,291467.0,293267.0,291300.0,289300.0,287667.0,283000.0,276633.0,273300.0,274967.0,284667.0,292967.0,299600.0,299600.0,297967.0,297317.0,294317.0,290950.0,283267.0,278267.0,277967.0,286000.0,297667.0,309333.0,316333.0,318000.0,314967.0,311600.0,308233.0,304900.0,298263.0,293297.0,291663.0,295000.0,303333.0,313300.0,321633.0,323300.0,321666.0,321666.0,323333.0,323300.0,316633.0,308300.0,306667.0,313333.0,328567.0,341900.0,355200.0,359300.0,357633.0,352667.0,349967.0,348267.0,341267.0,333966.0,329000.0,335666.0,345792.0,360792.0,369458.0,373000.0,368000.0,363000.0,359967.0,356633.0,348300.0,340000.0,336333.0,341300.0
394856,8,"Miami, FL",msa,FL,366600.0,368267.0,371067.0,372367.0,372367.0,369267.0,367967.0,366333.0,367667.0,367833.0,366167.0,363167.0,361667.0,364667.0,368500.0,371833.0,373833.0,375000.0,374967.0,374933.0,374933.0,374967.0,374967.0,374367.0,374367.0,374400.0,373333.0,373300.0,371633.0,373133.0,373166.0,376467.0,377967.0,377967.0,375333.0,374000.0,375633.0,381600.0,,,,,,426667.0,431667.0,439667.0,446300.0,452967.0,463300.0,480000.0,503333.0,526333.0,543000.0,546300.0,546300.0,545967.0,549000.0,549000.0,545667.0,542633.0,541300.0,544967.0,548300.0,549967.0,549963.0,549663.0,549630.0,549550.0,549550.0,547917.0,539667.0,531633.0,521633.0,516633.0,510333.0,507000.0,503666.0,501633.0,499633.0,499600.0,499600.0,499600.0,498967.0,497333.0,496000.0,493333.0,491667.0,489667.0,488500.0,485167.0,482167.0,480000.0,481330.0,481330.0,481330.0,479967.0,478300.0
394347,9,"Atlanta, GA",msa,GA,280600.0,289900.0,296600.0,299633.0,297000.0,292000.0,288667.0,284667.0,283000.0,279666.0,277966.0,279600.0,283733.0,292100.0,299767.0,304540.0,304507.0,301540.0,298967.0,296667.0,294633.0,291933.0,290600.0,291300.0,294333.0,297667.0,299333.0,303000.0,308333.0,313333.0,316333.0,314667.0,312333.0,307667.0,307633.0,309967.0,316633.0,326667.0,338300.0,346600.0,349900.0,348600.0,348633.0,348633.0,349933.0,347600.0,346267.0,346300.0,351933.0,361967.0,375267.0,387300.0,391933.0,388600.0,381600.0,376600.0,371633.0,366533.0,359900.0,357900.0,361300.0,369600.0,379933.0,389633.0,395967.0,397300.0,394300.0,391000.0,387000.0,383333.0,380000.0,379333.0,382667.0,388000.0,394666.0,398316.0,399950.0,399450.0,397800.0,396050.0,392883.0,387850.0,381300.0,378300.0,381000.0,389000.0,395667.0,399667.0,399967.0,399633.0,397967.0,396333.0,393333.0,390000.0,386666.0,386633.0,391300.0
394404,10,"Boston, MA",msa,MA,502933.0,514933.0,524633.0,525667.0,517000.0,503967.0,496267.0,496567.0,499600.0,499300.0,497667.0,498000.0,506666.0,524666.0,541300.0,549300.0,545967.0,536000.0,531300.0,529967.0,534967.0,533333.0,531333.0,536300.0,546300.0,556600.0,566300.0,574633.0,583000.0,583300.0,586633.0,591300.0,596333.0,596333.0,593333.0,598000.0,603000.0,614633.0,621633.0,628267.0,619933.0,609600.0,606267.0,612933.0,613266.0,613966.0,623966.0,648633.0,669300.0,682333.0,690967.0,695967.0,697967.0,689667.0,689667.0,691000.0,699000.0,699000.0,699333.0,712817.0,729783.0,749450.0,765967.0,775967.0,781300.0,768267.0,761600.0,753233.0,749900.0,746267.0,745967.0,755667.0,765967.0,781300.0,791300.0,793000.0,786317.0,769950.0,766617.0,764933.0,770050.0,765017.0,758350.0,763233.0,776267.0,792963.0,805997.0,805997.0,799000.0,775967.0,767967.0,758300.0,758000.0,744633.0,736300.0,736633.0,755483.0
394976,11,"Phoenix, AZ",msa,AZ,320833.0,324167.0,326333.0,326333.0,324667.0,321600.0,319900.0,319867.0,318600.0,319600.0,320967.0,323967.0,325167.0,327167.0,330467.0,333300.0,334800.0,334167.0,335467.0,336967.0,340933.0,343967.0,347596.0,350963.0,351629.0,351333.0,349633.0,352267.0,355933.0,360967.0,363333.0,365000.0,366333.0,369633.0,374300.0,379600.0,385967.0,392967.0,,,424333.0,431417.0,438383.0,445050.0,451567.0,456233.0,462867.0,468267.0,476633.0,486666.0,500000.0,510000.0,509975.0,,,,473333.0,466633.0,463300.0,466600.0,473267.0,482433.0,490767.0,499433.0,506933.0,510300.0,513333.0,513666.0,513983.0,508983.0,506983.0,508333.0,513333.0,518300.0,519933.0,519900.0,511600.0,504633.0,499633.0,499633.0,499964.0,499331.0,499298.0,499300.0,499967.0,501667.0,501667.0,501633.0,498300.0,493483.0,488517.0,486517.0,487667.0,485667.0,485967.0,486300.0,489967.0
395057,12,"San Francisco, CA",msa,CA,864333.0,907667.0,929000.0,936000.0,921333.0,894667.0,887667.0,887667.0,889667.0,872815.0,857481.0,862448.0,884633.0,911596.0,931259.0,934592.0,922963.0,899667.0,901333.0,911333.0,918000.0,906981.0,896981.0,913648.0,936333.0,954600.0,969933.0,981267.0,997333.0,998333.0,998167.0,998167.0,997167.0,981000.0,973333.0,971333.0,986333.0,994333.0,997667.0,998667.0,995333.0,987333.0,982667.0,982000.0,973333.0,945000.0,925333.0,939000.0,,1045667.0,1080667.0,1095000.0,1075000.0,1043000.0,1027667.0,1016000.0,1014667.0,981333.0,964333.0,964333.0,989667.0,1036333.0,1070667.0,1079000.0,1049000.0,1015667.0,1015333.0,1025000.0,1024000.0,986667.0,956167.0,956167.0,976833.0,998000.0,1016333.0,1016333.0,1012333.0,985333.0,985000.0,987333.0,974333.0,925000.0,892963.0,899296.0,947629.0,980963.0,997629.0,998629.0,988629.0,971963.0,965963.0,966629.0,949963.0,906629.0,882667.0,899667.0,949296.0
395025,13,"Riverside, CA",msa,CA,377967.0,382667.0,386300.0,389783.0,390116.0,389816.0,389333.0,387667.0,387277.0,385943.0,385943.0,386633.0,389967.0,394300.0,397333.0,398967.0,399600.0,399600.0,397967.0,397167.0,395833.0,395833.0,395930.0,397563.0,400646.0,401383.0,404750.0,409966.0,,,436300.0,442667.0,446333.0,449667.0,451667.0,456667.0,463333.0,474965.0,486298.0,496265.0,502967.0,506633.0,513333.0,519667.0,528000.0,531333.0,533333.0,536667.0,546667.0,561333.0,574667.0,581333.0,580833.0,575833.0,570833.0,564667.0,558000.0,553000.0,550000.0,549997.0,549993.0,551660.0,557997.0,564633.0,568883.0,565883.0,567583.0,571000.0,576000.0,576000.0,576667.0,580000.0,585000.0,591333.0,596300.0,599600.0,599600.0,599133.0,597500.0,597000.0,595833.0,595833.0,596000.0,597333.0,598967.0,599600.0,599767.0,599467.0,599167.0,596000.0,593000.0,589967.0,589467.0,586130.0,584294.0,584461.0,587798.0
394532,14,"Detroit, MI",msa,MI,183233.0,195267.0,208800.0,218833.0,222167.0,220333.0,215333.0,208333.0,203000.0,196300.0,192933.0,189900.0,193267.0,203300.0,216633.0,226633.0,229933.0,228267.0,224767.0,218133.0,209833.0,202000.0,195000.0,191667.0,194667.0,204167.0,217131.0,228465.0,235931.0,237933.0,234717.0,229750.0,224750.0,218267.0,213267.0,214633.0,221000.0,229333.0,236333.0,243000.0,245000.0,241667.0,233667.0,226667.0,218000.0,209333.0,199300.0,194633.0,198300.0,211633.0,229633.0,244300.0,251000.0,251000.0,246300.0,239633.0,229966.0,219666.0,211300.0,204633.0,206600.0,214933.0,228233.0,238567.0,245233.0,248566.0,246599.0,241633.0,233333.0,226633.0,219933.0,216600.0,218300.0,226333.0,238000.0,246333.0,253300.0,256600.0,258233.0,254900.0,248233.0,239900.0,231600.0,226600.0,226633.0,233300.0,244967.0,258267.0,264900.0,266600.0,260430.0,255430.0,247063.0,239600.0,231267.0,226267.0,227767.0
395078,15,"Seattle, WA",msa,WA,478317.0,498315.0,511648.0,519998.0,523000.0,514667.0,511333.0,510000.0,510000.0,504983.0,499983.0,509983.0,526333.0,547983.0,557967.0,558300.0,553300.0,546317.0,546300.0,546300.0,548300.0,543229.0,536562.0,540896.0,552633.0,564317.0,571650.0,580000.0,590000.0,593333.0,593333.0,588333.0,581633.0,569633.0,562967.0,568000.0,581333.0,603000.0,617983.0,633317.0,634650.0,631333.0,628000.0,626667.0,620000.0,604667.0,604667.0,629667.0,,713333.0,738333.0,750000.0,746642.0,736625.0,724958.0,711317.0,697967.0,679617.0,663283.0,663067.0,676417.0,704967.0,728533.0,744867.0,749317.0,742483.0,739467.0,731467.0,720817.0,699167.0,682500.0,683317.0,701633.0,726300.0,742983.0,749667.0,749950.0,746283.0,741283.0,729667.0,711667.0,683333.0,665000.0,669667.0,694667.0,724333.0,749650.0,762983.0,763317.0,750000.0,740000.0,729963.0,717796.0,696129.0,682500.0,683000.0,702967.0
394865,16,"Minneapolis, MN",msa,MN,314933.0,319900.0,318267.0,316600.0,313192.0,308192.0,303225.0,299996.0,299963.0,303263.0,309900.0,318267.0,324933.0,327633.0,327633.0,324333.0,321633.0,318300.0,316600.0,313267.0,313266.0,314633.0,318000.0,322967.0,326600.0,329900.0,329933.0,331267.0,331267.0,330933.0,327967.0,324333.0,319633.0,316267.0,314933.0,318300.0,322467.0,325800.0,326726.0,329259.0,330926.0,330000.0,326667.0,323333.0,319167.0,310800.0,307433.0,311600.0,326633.0,340000.0,351667.0,358817.0,363817.0,363783.0,359967.0,354933.0,349933.0,344900.0,341267.0,342933.0,349600.0,359900.0,371600.0,381633.0,390333.0,391967.0,388633.0,380967.0,372666.0,365666.0,358000.0,356333.0,361667.0,373333.0,384967.0,389967.0,391600.0,388300.0,384933.0,379967.0,373300.0,365000.0,359667.0,359667.0,366333.0,374967.0,384967.0,391633.0,393333.0,391633.0,386633.0,381633.0,374667.0,366333.0,360000.0,360000.0,368000.0
395056,17,"San Diego, CA",msa,CA,653147.0,664730.0,671067.0,674583.0,672667.0,666000.0,657667.0,651333.0,649333.0,649000.0,649000.0,649300.0,652633.0,662633.0,674300.0,680967.0,680300.0,677000.0,677300.0,676633.0,677967.0,677817.0,676117.0,676417.0,681600.0,683133.0,689500.0,697500.0,712633.0,712967.0,706633.0,699983.0,699649.0,704616.0,704633.0,713267.0,718300.0,734967.0,746577.0,761577.0,769910.0,776633.0,776633.0,781600.0,784615.0,787948.0,790981.0,804000.0,825633.0,852633.0,876300.0,892667.0,891000.0,874667.0,858333.0,850000.0,850000.0,850000.0,858333.0,872750.0,889083.0,907417.0,926000.0,945333.0,957000.0,957333.0,954967.0,947467.0,938967.0,928833.0,914666.0,916166.0,926000.0,951000.0,967667.0,976333.0,971333.0,967333.0,958967.0,948633.0,937767.0,932767.0,928100.0,924967.0,926667.0,938300.0,946633.0,949967.0,949667.0,942667.0,931000.0,914333.0,904333.0,892667.0,884667.0,884667.0,891300.0
395148,18,"Tampa, FL",msa,FL,243966.0,247267.0,250633.0,252299.0,252299.0,250600.0,249600.0,247967.0,247300.0,246633.0,246633.0,247000.0,247967.0,252933.0,258233.0,263267.0,264933.0,263300.0,261633.0,259633.0,259600.0,259567.0,259867.0,259867.0,260900.0,262633.0,265667.0,268667.0,270833.0,272833.0,275467.0,278300.0,279900.0,278567.0,276900.0,276633.0,281300.0,289633.0,,,,325967.0,331300.0,334933.0,341600.0,346567.0,350600.0,355633.0,364000.0,379667.0,394667.0,409633.0,416500.0,416500.0,412867.0,406300.0,402583.0,397917.0,394583.0,390967.0,390966.0,394166.0,398166.0,404733.0,409900.0,413233.0,413333.0,411667.0,408333.0,403330.0,399963.0,399930.0,399930.0,401630.0,404963.0,408266.0,406599.0,403300.0,399966.0,398300.0,393300.0,388333.0,385000.0,386333.0,388000.0,392667.0,396300.0,399600.0,399900.0,399600.0,399300.0,397967.0,396297.0,392963.0,389646.0,387983.0,388283.0
394530,19,"Denver, CO",msa,CO,463988.0,465655.0,465655.0,463300.0,458300.0,453300.0,450000.0,448333.0,445833.0,445500.0,447167.0,453000.0,459967.0,468267.0,471955.0,472822.0,469522.0,465500.0,461300.0,457098.0,456515.0,458182.0,464700.0,474342.0,479375.0,485392.0,485492.0,490492.0,490158.0,491300.0,487967.0,484967.0,478300.0,474933.0,476600.0,486633.0,500000.0,514967.0,528300.0,542600.0,552300.0,555800.0,558133.0,558467.0,563300.0,561667.0,568333.0,579667.0,599332.0,619298.0,636298.0,646300.0,642967.0,632967.0,621633.0,611667.0,604667.0,598000.0,596333.0,596797.0,608130.0,623097.0,636295.0,639928.0,638610.0,633615.0,628615.0,619967.0,611300.0,599667.0,591333.0,590000.0,593000.0,601300.0,609300.0,615967.0,614333.0,607967.0,601300.0,596300.0,588000.0,578000.0,571000.0,571000.0,576333.0,585967.0,594300.0,599266.0,599633.0,597967.0,594333.0,587667.0,579000.0,566000.0,556333.0,554667.0,563000.0
394358,20,"Baltimore, MD",msa,MD,269667.0,282667.0,294667.0,304667.0,308333.0,306666.0,303300.0,299933.0,296067.0,289400.0,281067.0,278100.0,283133.0,294500.0,307967.0,316267.0,319267.0,315967.0,309333.0,303300.0,298967.0,293967.0,288917.0,288217.0,294850.0,303233.0,310641.0,315641.0,320641.0,319933.0,316633.0,310667.0,305633.0,298933.0,293267.0,291633.0,300000.0,311667.0,325000.0,329967.0,331633.0,328300.0,326633.0,319967.0,311633.0,303000.0,297983.0,297983.0,306650.0,324667.0,341300.0,349633.0,349933.0,346600.0,341567.0,334933.0,329967.0,321667.0,311667.0,306667.0,313300.0,328300.0,341600.0,348299.0,349966.0,349999.0,350000.0,349966.0,344966.0,336633.0,326666.0,323333.0,327333.0,340633.0,353967.0,364966.0,366666.0,366633.0,364267.0,362600.0,357600.0,346633.0,336633.0,333333.0,340000.0,355000.0,373333.0,388667.0,393633.0,388300.0,381300.0,376332.0,369999.0,361632.0,352967.0,349217.0,352550.0
395121,21,"St. Louis, MO",msa,MO,185967.0,192666.0,199333.0,203333.0,204817.0,203150.0,202983.0,201467.0,201433.0,198933.0,197300.0,197333.0,203333.0,211667.0,220000.0,223300.0,222967.0,220967.0,218150.0,216783.0,215250.0,213433.0,208467.0,210088.0,215421.0,224738.0,228317.0,230950.0,232800.0,232767.0,230800.0,227967.0,224667.0,220000.0,216667.0,213300.0,209933.0,211567.0,214933.0,218300.0,215000.0,211633.0,206633.0,203267.0,196633.0,189933.0,183450.0,185417.0,193783.0,208633.0,220000.0,228300.0,229933.0,228267.0,226633.0,225000.0,221633.0,213300.0,204933.0,199933.0,203267.0,209967.0,219967.0,228300.0,232117.0,231817.0,228483.0,226333.0,223333.0,218333.0,215000.0,216633.0,223267.0,234900.0,245267.0,255267.0,258633.0,259633.0,259667.0,258000.0,253375.0,244833.0,236467.0,231425.0,233300.0,242500.0,254167.0,264667.0,270467.0,273767.0,272267.0,267267.0,258967.0,249933.0,243300.0,238533.0,240233.0
394943,22,"Orlando, FL",msa,FL,275450.0,280633.0,285600.0,288933.0,289900.0,289267.0,287633.0,285000.0,283967.0,282300.0,281633.0,280666.0,283666.0,287950.0,293613.0,296947.0,299297.0,299300.0,298188.0,294855.0,294522.0,295300.0,296900.0,295900.0,296233.0,296333.0,296333.0,296333.0,298000.0,299633.0,299966.0,299966.0,299966.0,299933.0,299267.0,298467.0,298467.0,305800.0,,,334733.0,341067.0,346067.0,352333.0,355633.0,358617.0,361517.0,368550.0,380233.0,393333.0,407000.0,417333.0,423333.0,424000.0,424000.0,422000.0,419633.0,414633.0,411300.0,410333.0,413633.0,418967.0,424633.0,429667.0,432967.0,435267.0,435267.0,433600.0,431300.0,427933.0,424633.0,421633.0,421633.0,423300.0,426300.0,427667.0,427667.0,425500.0,422500.0,420800.0,418300.0,414967.0,411667.0,409667.0,411333.0,414333.0,417967.0,419633.0,419633.0,418000.0,414992.0,411991.0,409991.0,407900.0,406233.0,406233.0,408000.0
394458,23,"Charlotte, NC",msa,NC,297667.0,300833.0,305800.0,308448.0,307948.0,304648.0,304500.0,302467.0,302133.0,297967.0,294667.0,294967.0,296633.0,304967.0,311667.0,318300.0,316633.0,313283.0,308950.0,305583.0,302267.0,299967.0,299333.0,299333.0,302333.0,305667.0,311875.0,317208.0,323708.0,325642.0,323975.0,321058.0,319583.0,316583.0,318195.0,321528.0,330243.0,339015.0,345648.0,349932.0,349966.0,349966.0,351633.0,356600.0,357300.0,355633.0,355313.0,357979.0,366313.0,374000.0,382333.0,387300.0,387967.0,386300.0,382333.0,378083.0,374583.0,368250.0,361500.0,358300.0,361933.0,371600.0,383467.0,393500.0,398500.0,399967.0,399633.0,398717.0,395383.0,389050.0,383300.0,383300.0,389933.0,396600.0,406633.0,415000.0,421667.0,420667.0,417333.0,414000.0,408333.0,403300.0,399965.0,401632.0,406665.0,415000.0,426667.0,434967.0,438300.0,434933.0,429967.0,426633.0,424982.0,419982.0,413315.0,410000.0,414500.0
395055,24,"San Antonio, TX",msa,TX,256667.0,260667.0,265633.0,268933.0,269767.0,268100.0,266433.0,263233.0,261433.0,259467.0,258030.0,258197.0,261530.0,267967.0,272933.0,274933.0,273967.0,271975.0,268642.0,265186.0,263844.0,263724.0,264813.0,266346.0,269767.0,274466.0,277966.0,282300.0,285800.0,288800.0,287833.0,284500.0,279833.0,276500.0,275000.0,278333.0,280667.0,285633.0,287749.0,293749.0,300965.0,308850.0,313850.0,313500.0,310167.0,307833.0,309333.0,314300.0,319967.0,329967.0,340000.0,351500.0,356500.0,356467.0,351633.0,344957.0,339990.0,335657.0,332000.0,330333.0,332233.0,337567.0,344233.0,351567.0,353233.0,353200.0,349633.0,347928.0,343962.0,339295.0,334333.0,331667.0,332333.0,335667.0,340667.0,343333.0,345000.0,343333.0,341333.0,337967.0,334633.0,331600.0,328300.0,327967.0,328667.0,333667.0,339000.0,343083.0,343083.0,339417.0,334667.0,331300.0,328800.0,327100.0,323800.0,323133.0,323167.0
394998,25,"Portland, OR",msa,OR,438333.0,448000.0,455000.0,459333.0,456300.0,450300.0,445633.0,443967.0,444967.0,446300.0,444633.0,444600.0,444900.0,448267.0,449933.0,449933.0,449600.0,446967.0,443667.0,438667.0,434667.0,434333.0,436000.0,442333.0,445967.0,449600.0,451600.0,456633.0,460000.0,461633.0,461633.0,464958.0,468324.0,471658.0,471666.0,473333.0,474750.0,484417.0,497750.0,512142.0,520808.0,524108.0,524967.0,524967.0,525000.0,521633.0,521617.0,521617.0,529650.0,538000.0,552667.0,564633.0,570967.0,564633.0,556300.0,548300.0,543300.0,538333.0,533333.0,536667.0,541633.0,554933.0,569933.0,586300.0,596000.0,595967.0,591300.0,583117.0,572315.0,560648.0,552498.0,554967.0,559967.0,569950.0,579983.0,588300.0,593317.0,589983.0,586333.0,581000.0,577667.0,574333.0,567667.0,564317.0,566317.0,576317.0,584667.0,588000.0,584983.0,579983.0,577983.0,576333.0,574333.0,566333.0,557967.0,551300.0,549633.0
