RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
395121,21,"St. Louis, MO",msa,MO,858.7151904109791,860.8019732427684,864.8879619184357,869.3108995132384,872.4111952972457,875.0080730312484,876.5038927746745,876.3453508029036,876.2294820038219,875.9955837221738,877.503209593848,877.7879323314017,880.7876710032454,884.044285019163,888.1068155199714,890.5537916406436,894.2677413274682,896.7539219452984,898.9375930514772,897.6710044368898,896.713373622373,896.8058348819123,896.1343483914636,895.6314217738063,896.1374353852309,900.4399940055903,908.6779628580108,914.3353103115742,918.9433890725772,921.5060759748297,924.0897815823228,925.1311053158823,923.8985056629264,922.0920126477457,920.809539520396,920.023872729292,922.5428956039763,927.004265859336,933.1883175404288,940.7756702296047,946.0443513685286,949.2515323948842,949.518469166854,949.184412129605,949.5628150552053,949.1977055513555,950.3254337928814,951.4972801852377,954.3183026783213,958.5052334190301,965.741347309048,972.3513602930351,977.2994791749945,981.9595962561098,983.8253295166019,984.7040030743177,982.4273777732368,980.0384549668748,982.0031375455902,982.3679169010808,987.510500957042,992.0629689234473,1002.1055324795913,1008.636512516928,1013.7988598516528,1017.1938496168028,1022.3902703316555,1028.4774983007592,1032.7868757004617,1035.1717942958678,1036.3215670101076,1038.8182153411972,1043.046117883059,1049.1297318139107,1054.581609527812,1066.6609516918256,1079.5184143006823,1093.037122883022,1103.446483356882,1111.9945661829618,1121.5000531010526,1125.8640899574,1130.440964587355,1135.768917134936,1144.1703921866538,1156.2476083875217,1167.4303980073933,1180.1860648673828,1192.3380160361003,1206.3487150023766,1217.2096674981765,1226.0407192688638,1221.2175543298088,1223.3414101719925,1222.3282335588653,1227.7281345966671,1226.493283038559,1226.8707718732203,1238.2319775425146,1250.249931376036,1267.5592546028697,1276.2315265163322,1284.261464992251,1283.2911496299466,1284.137574547643,1284.504951301806,1286.426546940248,1287.2402327368613,1286.661375666436,1292.9564217436746,1304.1424409708236,1317.6392002300606,1327.5628980128022,1336.323541437234,1342.018342970685,1346.6097499198736,1345.9067527908378,1346.405205295052,1347.2267406291496,1351.7894486829746,1356.7479406850562,1361.7270989814722,1366.5287268435175,1374.5414435860253,1379.4291860939138,1383.570381484779,1385.981109465438,1395.3345584670167,1397.030706718373,1400.5756683947152,1399.7601954585818,1402.970403934541,1407.9598436152546,1410.718011477011,1417.1456901154568,1422.28844319847,1430.316834863065,1438.0233040166902,1445.2479676922424
394943,22,"Orlando, FL",msa,FL,1095.8877347913553,1101.5469828884125,1109.0940424560429,1118.218069199659,1126.8001616926697,1132.670746531998,1138.725608713349,1142.7605525474569,1147.4862389274242,1150.0578156495483,1152.2097996810126,1154.0836437194873,1155.9646142526528,1159.3304449672512,1165.5375278542676,1173.3502321689373,1183.0340794751662,1190.2444864165348,1196.3601575591674,1200.72917524188,1202.958571930322,1204.0293752450034,1202.5563527732152,1202.0622668940282,1207.4603169614563,1216.781103776403,1222.0586861356444,1230.7677921149125,1240.903838308122,1257.2548183547326,1264.4245674568297,1266.416608274958,1265.5293890628277,1265.5802468275601,1269.7960514760548,1278.3489846565958,1286.8492022454636,1295.311692695476,1304.4776090455666,1311.2324775781067,1320.4391596611351,1328.1755479213473,1338.628606176227,1344.8331947449358,1347.5619237326448,1347.953738328885,1349.2698822718526,1351.149855084098,1356.2155080659445,1360.1378458315157,1369.3930494261913,1379.5483476672218,1389.0747220811575,1396.943188673927,1400.68849897279,1403.7040212046616,1406.454366287952,1406.9428082055383,1404.9948440793191,1405.8936937699523,1407.6769734238724,1415.05230105489,1418.3104096899037,1418.7790387805712,1417.4420287826008,1417.777276964436,1425.0445548068742,1428.6389147595278,1431.3429953374734,1430.0940040938815,1433.5049746764357,1434.5841992578921,1444.1172222741939,1456.4767721465323,1473.2433023812962,1493.845197910737,1522.993620292095,1563.1881018259855,1603.806661129593,1646.8813327682876,1685.5669972287046,1718.5754680409457,1736.490686256248,1748.1777033369003,1759.1622312598745,1775.172482664225,1799.274060222537,1826.0384536687495,1858.0566904103814,1885.213293006573,1908.8772234938936,1917.6080349876593,1911.754266057302,1900.4972350524072,1892.3934228823512,1888.8112573708465,1889.1437043696899,1894.559030201268,1908.8145779666856,1919.8206547866478,1928.0678116096965,1929.015481039069,1929.6750897797485,1927.7951168653967,1918.789813433318,1908.1983489464612,1897.4271663091938,1892.2239559277982,1896.0295972363967,1900.868568361995,1911.5892966062165,1920.9337355582588,1931.3249049582253,1939.4663526643394,1944.5140188618716,1942.7624545238323,1936.859908578696,1924.423622538874,1915.7725611117482,1909.9811211826675,1914.8461361539914,1924.1330564256025,1935.7883955746101,1942.9573391088454,1946.712259404534,1949.3206140367797,1946.9646780995884,1946.451838981029,1940.5068338887017,1933.4410154151003,1924.2795209758035,1918.780563101142,1922.0720091699575,1926.318397704891,1933.933973379902,1944.8978050005014,1953.3842447316663,1960.975897674801,1959.414634622107
394458,23,"Charlotte, NC",msa,NC,999.2929681932908,1004.9680189993034,1010.4907001780442,1021.2356285945006,1030.376551764438,1037.72208909434,1042.8479814003488,1047.6021212032774,1049.3999445867923,1048.955747026804,1048.836276843947,1050.8221417562957,1054.495427314172,1061.7717675121542,1068.5974274314426,1075.6760895445223,1079.9557696573327,1085.330413947398,1091.5908202238556,1096.1676094951642,1098.0370348428758,1100.0210281146133,1097.7670501896948,1096.3511335071319,1099.5060521176113,1109.1462992615168,1123.601278812652,1136.0106818891122,1146.8356937953038,1154.7988999206088,1158.6499332131975,1159.4206614701648,1160.3225381355023,1156.4971116643608,1158.851188217425,1159.5262122514876,1163.4090839955988,1170.6290415041353,1177.268037693557,1188.4362514129598,1194.584178225435,1204.264421754504,1209.2627544052734,1211.4058220137842,1206.389205970569,1206.0624001188298,1209.923747004377,1217.7616920867374,1225.8238398406804,1231.2693876481214,1240.104176110313,1247.2566138716356,1255.826824399628,1262.625163785973,1267.8102068028097,1269.2472714834691,1273.295740496414,1272.803658187685,1271.682321254758,1268.8428113042467,1272.985439303301,1277.6999759569633,1288.714474593932,1287.3198317854137,1291.5978275484306,1292.7098888021285,1305.7239817364814,1314.3853702215893,1319.7312480084493,1323.21678591667,1327.7980725922705,1332.281996028645,1339.5926316380946,1346.6299079382845,1358.4514770976818,1377.067932109168,1403.807226604039,1434.9832893554735,1465.8712743397887,1494.3335621009824,1516.7382524436887,1530.57654937029,1538.1957930519652,1548.0667346004877,1555.2596222302122,1563.4492442631,1571.806413598562,1588.9414168799349,1614.411750297284,1642.707462437362,1669.055138857283,1678.865196389806,1675.629372505381,1668.0113068617693,1663.627006641283,1662.8466127345187,1663.2264554511867,1667.2959296756662,1678.8860671640043,1686.9094928625927,1699.0006426612729,1705.1579250543932,1712.4516736267558,1714.2109809418973,1709.5602876829903,1702.7918581811164,1690.7477512151834,1688.054158310668,1687.34049333908,1693.3564603789298,1695.2036725688877,1702.0289602325809,1709.9097130033424,1720.508474441035,1725.9709821179117,1726.8579463049532,1722.9263374313273,1714.557654172167,1709.444786146982,1706.4602377584274,1710.4092141058056,1719.8961049740346,1728.2607611551398,1736.8164715835362,1740.6871338245335,1745.2677110775414,1745.8806585344573,1743.859028170313,1740.7020320750557,1735.2111941657283,1729.8363304887862,1722.782524359508,1722.0791777039437,1726.7781848338275,1735.8321674118065,1742.8343279730468,1748.863623085222,1753.1305802528134,1756.4804645383695
395055,24,"San Antonio, TX",msa,TX,1030.5417094551585,1034.075511047585,1040.5120946653801,1048.7921064114987,1058.1370392964675,1065.2889710624963,1066.814294920356,1064.8628220738203,1063.4690712371746,1067.1138340768973,1069.3382030928406,1070.522317056341,1070.4387702607553,1073.5912479802662,1079.956035171976,1087.9509002806606,1094.6399376939385,1100.401948498812,1102.7247135873,1104.8982346221924,1105.2685068313347,1104.581529174427,1106.2340849690438,1108.28604595978,1113.241096931249,1117.7267750835665,1123.8776784855734,1131.1483202696975,1136.9041139622987,1144.0927742813763,1146.9666250353555,1145.3763119503922,1142.6700349763425,1139.5215558056736,1138.057881010905,1137.304964551904,1138.661855090318,1145.465677746719,1151.9218236508784,1157.0479159328886,1159.6999718627967,1163.9271965205264,1169.1197140453726,1174.2417580808078,1174.8074611363277,1174.6757674432229,1172.3188511665364,1170.8678180381044,1171.0697312707916,1174.5605618963345,1181.1191513584852,1188.517450303544,1194.8973309003163,1201.244340828047,1205.091660747411,1210.0025251353916,1210.4007145116504,1210.1696274165397,1204.9292716397163,1204.9275172528926,1204.6919107904453,1212.4205053406981,1216.61916233884,1218.689113156145,1215.5949026282021,1216.187973961797,1223.8841628693908,1229.9999790196937,1233.4352372782537,1232.0577784724353,1232.4752817836616,1236.1694029139649,1240.3486589854085,1246.4281636672395,1255.151187582127,1269.4319565371425,1287.7906363026432,1309.7153774681442,1334.7806507042724,1360.071518671108,1379.4926203917573,1389.461391098845,1394.5891585423594,1400.46703736873,1406.9183254853463,1418.2630925021908,1430.7256456773985,1443.4280241933702,1454.7883982143867,1463.93714469773,1477.8227113506057,1482.6700847001327,1478.8927300842358,1466.417784086834,1457.5860972294327,1453.836309172407,1458.3198104923756,1461.644558516655,1473.139483683133,1476.0908579994573,1481.212466715679,1476.6517248880577,1474.7199634099404,1471.1120309187263,1466.3556450165165,1458.8245014320769,1452.646420783454,1447.0194208887795,1446.3291459808734,1446.6261863170641,1451.8104335874834,1457.5503538811354,1462.0085968241654,1464.7591353562877,1465.7916330364476,1465.8856599060475,1459.3584169702096,1445.1676567968946,1433.09919951898,1426.7761461960763,1430.9465455675115,1437.131167180287,1444.3089881105798,1448.0861354070755,1449.9578810098246,1449.6238681576117,1450.9045347806768,1446.5589032084793,1439.6964679003436,1429.3050157303012,1421.1316329292074,1412.1050639137272,1411.2940093953582,1413.201572455984,1421.1195041542408,1423.0517940728478,1423.465393528334,1422.5010947864346,1425.4593579402135
394998,25,"Portland, OR",msa,OR,1107.8820813476427,1115.9924151746873,1132.681335143731,1148.3638331674167,1164.1384381531802,1178.0591063909753,1196.3313366676327,1209.0505870669301,1220.6065442132326,1222.9797283983596,1221.746935963307,1217.8759976043762,1220.2646045536953,1228.595506915831,1242.6467602740156,1254.2874440187247,1268.2463390754492,1279.0006582404733,1285.3465522319373,1287.1626675555865,1286.3240580135425,1283.011615315593,1278.2740941823336,1276.3096422785102,1281.403196602287,1292.35460577119,1308.6132786406931,1323.6821351658543,1334.2841312944622,1339.8531773627203,1343.5564683873974,1347.3882737471822,1344.9311864062388,1337.0096716374312,1330.0464242819016,1325.7401292134016,1326.6489151459778,1328.7353928563232,1337.6089096348849,1349.3052280770776,1363.4206404209604,1372.3599035715602,1378.7095579526049,1382.4497876195207,1380.5902552509303,1376.9231552757728,1373.4865213381483,1374.079026921313,1378.483532038036,1381.0563753132894,1390.6642437196533,1398.441176958617,1411.9968352157202,1418.535453265619,1429.2679204803878,1431.7036070768308,1433.8502416565823,1427.8395346814323,1425.251553084988,1421.6924907477298,1423.5915153235567,1427.21755009036,1436.6743825140925,1436.249068293252,1436.5450659437645,1438.8744254233316,1452.5201275374081,1462.491695646486,1465.7012456215543,1459.1551145831197,1452.7088741601965,1444.913995364296,1450.9124244035117,1459.926468212651,1475.335740184764,1495.489580660419,1521.6016900432826,1551.2418794537432,1574.116738170383,1595.521049290055,1612.1669678039918,1620.5481227018354,1621.8497297396652,1620.4994237718831,1623.3076758019367,1632.337469879662,1646.0226529540876,1665.6147682331957,1688.8689433880115,1714.1358799800244,1734.2185351000721,1743.097422272424,1743.4762636175808,1733.5750775924735,1723.7732510451322,1718.1023350949217,1718.7371039597856,1725.5777511255033,1735.5096549828684,1740.1192844046484,1742.7353686911538,1738.2328726005728,1740.1469516198451,1737.9840971801193,1733.7272270707288,1722.8000953748679,1709.5112375544948,1700.405326909522,1701.4411787669662,1711.8454482209343,1725.7376260379135,1742.4542057973892,1758.120552218649,1773.0853101895736,1781.7618619559132,1783.4313172905486,1783.1755924968068,1775.573987356822,1767.1603181452494,1755.908247552269,1754.1415325559728,1759.0787551939984,1767.862454220141,1777.9233523921441,1787.2957656921108,1797.1721679136529,1803.5256840117538,1805.502031104897,1802.0833136014817,1794.3291190203279,1783.5340470472743,1773.7776598364428,1770.3971610247272,1774.9508062225932,1782.5823919772754,1791.4103460394754,1798.1603955929559,1805.4526550035375,1809.634525835522
395045,26,"Sacramento, CA",msa,CA,1215.3692803553672,1225.0023727664266,1236.0492433585337,1245.4318471121942,1255.6586032202147,1267.025840131571,1275.378376827571,1287.787285546523,1296.6852900440135,1303.1651365818243,1303.595943028331,1304.832345331456,1312.4890013988245,1319.5092617583239,1327.4692817940706,1340.5263904621565,1357.3970352763108,1375.2440020226406,1384.5922109030553,1392.6897104494822,1390.4621148001982,1390.8321062529888,1389.9639393174205,1398.6092425100803,1408.0701671166585,1426.6552294624291,1446.4428465375468,1467.3858262365868,1483.7073340972202,1497.0096212904546,1507.5777716393113,1519.1884079197266,1524.5103213323673,1529.4480881651916,1524.7174465195005,1527.3743334380988,1532.360965817033,1535.7877044783959,1548.3478502549262,1562.4437991748484,1584.3844916502057,1596.82986397133,1604.4454061029921,1612.2337647188433,1611.523872644576,1611.6707653746155,1605.9705943262609,1609.744069960697,1612.0026857726243,1624.008860741384,1637.4463089341384,1655.6614789224661,1667.041810409528,1678.2948703329405,1684.023917240645,1690.7178044963323,1690.9306762400222,1692.0613781420227,1685.5385841593436,1683.124096356595,1685.771644297062,1697.0252886093167,1709.375218078968,1712.7064003900382,1713.3319015708507,1723.466750076511,1740.3721531663575,1763.6204927956503,1780.2602536423951,1794.6434614014443,1805.604420577867,1811.1123156831823,1823.4141729713797,1836.5886220859861,1853.3382774627719,1872.260652131751,1906.223332723545,1941.7414753446405,1978.4452986133967,2003.261393524915,2022.9664219731806,2032.0839889632841,2038.1353029394752,2039.0178123777114,2043.7456431086941,2050.4212117438146,2066.2178112865035,2085.198895875773,2101.1909048759258,2119.5115286222976,2133.381055131075,2143.582552899477,2139.47382761034,2131.8419930251225,2112.0583593707543,2097.6931033881883,2091.4814422802215,2096.893665449327,2113.669534198518,2123.679989477469,2136.799637539775,2144.221900872168,2152.1004890866966,2155.6915698977255,2158.07779535319,2153.8142519633457,2148.529706943607,2142.5522658555415,2144.3674366777386,2152.5014080456076,2166.587927708555,2182.8224204208177,2196.2603778968523,2206.1856416615356,2214.3511449634234,2223.1545025062865,2222.94281981666,2220.1387990124986,2216.2605871225946,2206.8241846217365,2204.8670952425814,2204.644606634433,2220.175186170093,2232.0128094461675,2243.075932394611,2251.754837138142,2257.705936637883,2265.23641789458,2264.433740452052,2263.1118979662474,2255.1169288272285,2251.4002902733378,2248.3018463023227,2250.895725490004,2258.301120969903,2273.7840624744977,2286.11231206005,2298.211967413035,2295.97661890901
394982,27,"Pittsburgh, PA",msa,PA,957.9141281311338,964.6508730072284,968.6343880353952,974.0672496083723,982.8138535683323,984.4915582892997,986.5551477507944,982.4681113017058,978.263245265945,972.9336534060294,973.3876586068222,974.7792125454484,984.9909330093143,990.2744830631974,1001.5818658776207,1004.9728530737171,1006.7438447696474,1003.3950259845111,1001.2797747064058,995.3389858199266,991.9264557089616,982.5469511851483,980.4714883225678,978.3843555313705,986.0632772567885,997.849159217613,1010.6438107850325,1018.201756133809,1021.0354330533047,1022.1707789294753,1021.8098371348362,1022.5758385278942,1017.9024835406399,1015.3962580316174,1014.1726490849927,1015.8363818201298,1020.6691059731899,1028.6060395897603,1040.294114021077,1048.6607441278825,1053.6039253431459,1055.127435551224,1057.3930501093912,1052.8405654946478,1050.2356394413005,1047.8489962051779,1052.7320928578588,1058.6975656747386,1064.1219719183039,1071.5327714373245,1078.6850599551706,1085.2916712345393,1087.9324175205984,1089.1290064153416,1088.367172391452,1090.1063752307132,1091.7652524491402,1097.0707782922887,1099.919998874568,1104.2772911173076,1108.9713831825914,1116.0007054252894,1123.7535072062876,1125.096426500531,1125.98493211422,1125.3077314212173,1129.3257422078893,1130.7651368984752,1133.7585527089395,1134.3852258731333,1133.2593290396985,1131.8665056442198,1134.39847122703,1142.4131879288798,1151.430039836605,1161.526287141526,1172.9686648144836,1186.5135791476353,1198.2834879415334,1209.3449063643216,1215.9051615270562,1219.763531689632,1223.79185193949,1223.4707691438284,1230.241037266947,1234.4419115213816,1246.3099836273072,1254.923611612595,1266.4485380714837,1278.6837074310795,1291.5955857423617,1302.5459496736446,1301.0719290253853,1297.4301518886593,1288.2675470846943,1290.8036166884006,1293.1816765244569,1302.7785190603054,1308.8083318119486,1316.1591204699496,1324.3005652899537,1331.73591875867,1336.4349475628007,1338.8417966453703,1339.074345779965,1339.4057041208002,1338.9382363560023,1342.8632369556055,1349.7102129516882,1357.4316895933982,1361.1650250175412,1365.560948752585,1373.7870754867408,1384.7389639163184,1391.9550947288321,1397.3818792532793,1398.2841455714372,1399.177516585906,1395.8893225820648,1396.5119272743746,1399.8442573639718,1405.761924674969,1414.0466795385053,1424.2154253158826,1432.1941173119408,1443.8498541765036,1450.3940681452736,1451.4958687840303,1452.091816032233,1449.8361972981697,1454.3855733495643,1452.3817058129575,1457.1323751189677,1460.8964803555768,1469.7519962454885,1479.3390086185016,1489.5618456963232,1495.6193802990213,1499.4641162716644
394466,28,"Cincinnati, OH",msa,OH,854.6880504399937,856.3932242301307,861.8602588173815,868.9097134727452,874.1204842145227,876.5015873158042,880.4352212853283,883.6754240640213,886.4503594789414,885.1996403906428,890.0379555916672,891.0892727985979,894.5122227776055,888.8991148213612,893.1078187138053,897.0663295230208,907.4806381981678,908.0825913410582,910.2186916043577,909.5533132242319,911.5062494130425,910.8659697863045,913.0941765289457,916.2128769272043,922.6702920707171,926.740331807644,931.5928941292258,939.4195980739742,946.9932922288543,953.8087225061928,956.6952299360786,959.752925121821,958.2294252014916,957.9678482304748,955.9120962932315,958.9751215107285,960.0652469565273,965.8359009830784,974.4048963650744,985.4016564353778,992.0545568849981,993.9292488961952,995.5155788698905,995.8981983832047,999.384859174517,1004.2030824475243,1007.5184957934334,1011.960925852696,1011.0758425913724,1016.0876997487472,1021.459917454352,1031.4715351493624,1039.9483820080893,1044.6190547697572,1048.4291927920685,1050.0842731250923,1050.4905022941384,1050.0614956202494,1054.859349287431,1056.908418030252,1062.7578726134516,1069.5122255269264,1081.7293761625756,1087.713373771951,1091.808783381896,1096.295121423,1103.948646429763,1106.765095825711,1110.1546112109525,1108.2612786580044,1110.5432908875978,1111.672938863113,1120.3459033787058,1125.6647119928632,1135.2602504617034,1147.1203625238957,1160.8058342365375,1174.9085257282718,1186.2702812310351,1201.4285418083878,1213.119850623074,1218.1777684855904,1222.6068272643984,1224.3103877653864,1232.5794261614246,1241.8195335423025,1256.974307050383,1274.0151384826831,1288.34426807528,1304.7126784868542,1321.238502263474,1332.1252113535268,1333.3355517158539,1331.6041095342446,1329.37623900189,1332.8978197512215,1335.7166858216106,1345.377079905594,1356.8300231198775,1368.846959223707,1381.4434256932407,1389.5044930469035,1395.9659147532634,1400.2507011611208,1400.583979431394,1404.635314389511,1401.1323069412565,1406.5830643643983,1409.1602369905013,1417.5292721919657,1425.6667472450013,1433.9479726352351,1443.3639947017632,1452.428027126931,1459.3287090082547,1467.6222199653705,1468.4268246330216,1469.8822936861611,1470.5688013397753,1468.6028354395273,1469.9129025877107,1469.8763315473707,1479.6371518262147,1487.3082357561366,1497.9721218156387,1504.7285580759585,1511.0954403959345,1515.1604533322738,1515.8897683121834,1513.9946343920433,1507.9092159914521,1504.8967551621283,1510.0649998185766,1520.7553088722736,1533.275082448981,1539.912811007969,1545.0449208912416,1547.655582739623,1551.8830924610686
394355,29,"Austin, TX",msa,TX,1190.6338444102953,1201.9328965637426,1210.3804003410216,1217.6701051578573,1227.749262491682,1235.681066098619,1242.1271549198511,1246.7492415994066,1246.6092454664151,1243.3658182204783,1240.137107156743,1243.4388319994948,1249.0088236114182,1251.9669729553148,1255.4411557972305,1264.7971159778513,1275.169914227427,1283.357137954172,1286.272720220699,1285.9057899145726,1281.7074191325567,1272.977493081873,1268.3673521232056,1268.9065018535114,1275.012085390014,1285.1027185177911,1299.0353669090437,1309.8990795157622,1315.6240638277984,1319.205103682563,1319.2220355536683,1316.7346564175948,1310.2557000432207,1303.1307413085917,1302.985009608104,1302.8760884736091,1304.877578735632,1312.8605287066218,1319.4795005580518,1330.789674011401,1335.611398113143,1346.2288879880634,1353.7835767825916,1358.2328113441795,1357.0541576886353,1355.951146503902,1359.9505762016363,1361.6822054237916,1364.5298095088901,1371.07840642756,1383.0817334900287,1393.9342714082336,1400.3101345577222,1406.3219069454756,1414.6557159277768,1421.2678961941804,1422.2335364221792,1419.8801299469517,1416.8032575096756,1417.665769521276,1422.283839928216,1428.7060115033667,1437.846337104899,1435.121796895814,1427.0411436491213,1419.8750276559529,1423.425678867102,1425.7072809101282,1419.3219439856014,1411.0092553148052,1407.7690705958023,1409.9371375522303,1422.0476338650544,1438.6373444724359,1461.6854582466578,1489.2940045717398,1526.9750980624785,1573.383515501215,1625.0608066273544,1672.6599769717182,1703.328777024162,1713.4705005309224,1710.4808309770012,1715.2419103975767,1718.3042067075096,1735.2523092664862,1749.6219406071598,1774.6832037508261,1795.9694431639398,1820.8056181869474,1843.0994348471374,1846.0755846292832,1835.8413040664602,1812.7801053348367,1790.49178508118,1777.0191569336578,1773.1730983608286,1778.056771546746,1790.3659650554325,1793.7552096725137,1798.9092874709427,1794.2467534406715,1792.7735155073187,1781.7858889526733,1763.8860254685555,1747.1106547077966,1734.4507859860087,1727.7711261840664,1720.2416643864617,1716.561940260785,1715.8802001128633,1720.5521894120427,1726.0302664629023,1727.6268992746004,1723.44439255676,1709.990450587093,1696.0473156885662,1678.1549453008806,1663.8480391940875,1654.5878040653458,1652.2211496850564,1655.2887199339664,1660.3395114319412,1665.2095293158097,1671.272385947367,1670.2139387358206,1661.9680931115547,1648.9275917167897,1636.7518368044214,1626.6081643857224,1615.875890050178,1608.142862617398,1607.2904807686566,1614.2891576586346,1620.3840380205472,1628.264814760305,1633.8690999263276,1641.6927670620828,1646.8179289963957
394775,30,"Las Vegas, NV",msa,NV,969.5046048215958,974.9460125047452,981.379655580506,987.3172251331646,994.2502607164663,1000.584938271656,1006.7583938030914,1009.4455904107155,1012.9625917825521,1012.9826032263315,1014.0889263677656,1012.4288696223252,1014.0311574842186,1016.5700095124163,1020.8741772030829,1027.6752160327364,1034.818919712018,1044.2734578207267,1047.7472704253576,1051.39270107467,1051.8406435426841,1053.6895458743452,1053.5396142475033,1052.9739498650035,1056.866186404097,1064.6746480944657,1076.2793545085376,1085.3728348449906,1093.9275112914438,1102.197556035178,1109.9827111304824,1114.6989080773797,1117.847071732551,1118.9969459556055,1120.78130629684,1123.1850671325524,1127.7721410728093,1135.1491793366,1145.4451579004512,1158.572690399449,1170.4389601549926,1178.8724557700386,1187.1375323576049,1192.8625189206502,1198.4190384581061,1199.9452232103808,1203.267792859383,1205.0843553897391,1209.9858573618228,1214.3882502425654,1226.0376397945938,1237.7350313186905,1250.9607515741427,1259.2217260152531,1264.6506970497603,1269.1441420169047,1269.4962585417904,1268.9958262361797,1267.3738653477599,1266.4991774128769,1269.3753579013685,1275.188336692753,1282.4118805232874,1277.986524420014,1275.4335764445243,1277.3066215472309,1294.207587977605,1311.1554606726017,1328.57570133133,1342.0012247485136,1349.9693652386106,1355.4684980824557,1366.4773533018135,1380.7908162604824,1397.7243416724248,1410.7751201610563,1449.426190463617,1498.017308917594,1556.829585975521,1599.8640729576855,1635.287464169559,1656.9716448863462,1666.451739196084,1666.3417539179459,1668.8811077621103,1673.5279143831203,1685.1017504670046,1696.6846446213121,1710.6428696473347,1723.0860924246526,1734.2548972407383,1725.7954058917448,1709.562325195122,1685.5082291045103,1669.0212018577356,1656.8565794663468,1655.0998254211784,1662.3831637289095,1677.3185030219029,1684.8046665885365,1692.5549156817694,1692.074006205257,1698.1324946468785,1696.3245395287477,1693.0419164373395,1688.092173324083,1684.079132357196,1683.9633336762433,1684.1044708639288,1687.0550477635065,1697.038732800388,1710.790185134612,1726.746380468408,1735.996344131502,1737.4439443163283,1736.4591193062565,1730.621396854372,1723.4370039719024,1715.692472244786,1711.3009116443282,1717.3559058207281,1726.5827849462364,1737.159209391582,1741.0042538567423,1743.6470543408639,1743.9621490490342,1742.819902682054,1740.3919145646935,1733.403902464223,1730.0680958877156,1722.2311441995769,1719.2628561974782,1718.3939274923398,1725.0202590424808,1730.917899839212,1738.2982184427788,1744.0547204146676,1749.6580651092318,1747.0893418426533
